name,brand,rating_count,total_reviews,rating_value,price,seller_name,seller_location,seller_store_link
"(Refurbished) Nokia 100 (Single Sim, 1.8 inches Display) -  Superb Condition, Like New",NOKIA,0,0,0,1599,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Samsung Guru E1200 (Single Sim, 1.5 inches Display) - Superb Condition, Like New",Samsung,0,0,0,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1349,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 100, Black - Superb Condition, Like New",NOKIA,0,0,0,1299,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Samsung Guru 1200 (Single Sim, 1.5 inches Display) -  - Superb Condition, Like New",Samsung,0,0,0,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1249,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Samsung Guru Music 2, White - Superb Condition, Like New",Samsung,0,0,0,1749,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Nokia 105 (Single SIM, 1.7 Inches Disaplay)_Superb Condition, Like New",NOKIA,0,0,0,1049,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"MTR Jb  (Dual Sim, 2.8 Inch Display, 3000mAh Battery, Blue)",MTR,0,0,0,2350,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
KARBONN KU3 power,Karbonn,5,1 Review,4,1165,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Nokia C01 Plus (2 GB RAM, 32 GB Storage, Blue) - Superb Condition, Like New",NOKIA,0,0,0,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
Jmax J06 Combo of Two Mobiles(Sky Blue : Sky Blue),JMAX,0,0,0,1319,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Nokia 130 2023 (Dual Sim 2.4 Inch Inch Display 1450 mAh Battery Purple),NOKIA,0,0,0,2049,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Jmax POPS 6 Combo of Two Mobiles(Blue : Blue),JMAX,1,0,4,1580,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Jmax Legend 4 Combo of Two(Blue : Red),JMAX,0,0,0,2100,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Jmax Super 2(Black),JMAX,0,0,0,839,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"(Refurbished) Nokia 1110i (Single Sim, 1.2 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1249,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
Jmax J06 Combo of Two Mobiles(Dark Blue : Dark Blue),JMAX,0,0,0,1319,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"MTR M310 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Blue)",MTR,0,0,0,740,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
G'Five U220+ Dual Sim Open FM Auto Call Recorder SOS Button 1 Year Warranty (Black Grey),G'Five,1,0,2,739,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"MTR M310 (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Light Blue)",MTR,0,0,0,740,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR Fold Z (Dual Sim, 2.4 Inch Display, 2000mAh Battery, Gold)",MTR,1,1 Review,4,1750,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L1 Flip2 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 2000 Mah Battery, Gold)",Other,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L1 L99 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1000 Mah Battery, Gold)",Other,0,0,0,880,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"(Refurbished) Nokia 1600 (Single Sim, 1.4 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1449,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
"Lvix Can (Dual Sim, 2.54 Cm (1 Inch) Display, 800 Mah Battery, Red)",Other,0,0,0,1150,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Samsung B310E (512 KB) - Superb Condition, Like New",Samsung,0,0,0,1899,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Oneme Fm-2 F988 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 3000 Mah Battery, Black)",Oneme,1,0,2,850,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1+ 4G (Dual Sim, 6.1 Cm (2.4 Inch) Display, 3000 Mah Battery, Dark Blue)",Ringme,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1+ Pro (Dual Sim, 6.1 Cm (2.4 Inch) Display, 1800 Mah Battery, Purple)",Ringme,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme 2153 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Blue)",Ringme,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"ONME Mini 30 (Dual Sim, 1.68 Inches Display, 800mAh Battery, Blue)",Oneme,0,0,0,890,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"ONEME F11 (Dual Sim, 1.44 Inches Display, 800mAh Battery, Blue)",Oneme,0,0,0,900,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"ONEME F33 (Dual Sim, 1.44 Inches Display, 800mAh Battery, Rose Gold)",Oneme,0,0,0,890,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Realme 6i (6 RAM, 64 Storage, Blue) - Good Condition",Realme,0,0,0,7249,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"(Refurbished) BLACKBERRY CURVE 9380 TOUCHSCREEN SMARTPHONE - Superb Condition, Like New",Blackberry,0,0,0,9299,Itech Traders,"Mumbai , Maharashtra",http://itech-traders.shopclues.com
"(Refurbished) Redmi Note 6 Pro (6 GB RAM, 64 GB Storage,  Rose Gold) - Superb Condition, Like New",Redmi,0,0,0,9199,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Siavantage Pro 5265 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 2500 Mah Battery, Black)",Other,0,0,0,780,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Jmax J80 Combo of Two Mobile(Black Red :: Dark Blue),JMAX,0,0,0,1560,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Siavantage Pro Wow (Dual Sim, 6.1 Cm (2.4 Inch) Display, 2500 Mah Battery, Blue)",Other,0,0,0,780,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Siavantage Pro 310 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Blue)",Other,0,0,0,620,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L1 1709 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1000 Mah Battery, Blue)",Other,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme Fm-2 F988 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 3000 Mah Battery, Green)",Oneme,0,0,0,850,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Siavantage Pro Flip 2 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 1500 Mah Battery, Blue)",Other,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L1 Fold 1 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 1000 Mah Battery, Blue)",Other,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Siavantage Pro 4G (Dual Sim, 7.11 Cm (2.8 Inch) Display, 3000 Mah Battery, Gold)",Other,2,0,2,2300,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L115 Pro (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1000 Mah Battery, Pink)",Other,0,0,0,880,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Lvix L1 Ice 1 (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1000 Mah Battery, Light Green)",Other,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme Fm-2F312 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Black)",Oneme,0,0,0,660,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"KARBONN K9 max(Black, champagne)",Karbonn,3,0,4.3,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Siavantage Pro 310C (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Red)",Other,0,0,0,660,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Nokia 6310green,NOKIA,0,0,0,3599,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Siavantage Pro 312C (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Blue)",Other,0,0,0,660,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
KARBONN KX 29(Black + Red),Karbonn,1,0,1,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn K531 (Black  Green),Karbonn,2,1 Review,4.5,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K531 (Black  Red),Karbonn,3,0,3.3,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR Fold Z (Dual Sim, 2.4 Inch Display, 2000mAh Battery, Black)",MTR,0,0,0,1750,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Karbonn K531 (Black, Blue)",Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Vivo Y85 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Google Pixel 3A Xl  6 inches(15.24 cm) 64 Gb Smartphone - Superb Condition, Like New",Google,0,0,0,13799,Itech Traders,"Mumbai , Maharashtra",http://itech-traders.shopclues.com
"(Refurbished) Redmi 10A (Sea Blue, 6 GB RAM, 128 GB Storage), - Superb Condition, Like New",Redmi,0,0,0,8999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Apple iPhone SE 2nd Generation (128 GB, Red) - Superb Condition, Like New",Apple,0,0,0,42300,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo Y85 (Gold, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Vivo Y71 (Black, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,7139,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Siavantage Pro 312 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Black)",Other,0,0,0,620,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Redmi Note 10S (6 RAM, 64 Storage, Frost white) - Good Condition",Redmi,0,0,0,13799,Mandal Enterprises,"New Delhi , Delhi",http://mandal-enterprises.shopclues.com
"Lvix L1 Fold 2 (Dual Sim, 6.1 Cm (2.4 Inch) Display, 1200 Mah Battery, Purple)",Other,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Samsung Guru 1200 Gt-E1200 (Single Sim, 1.5 inches Display) Superb Condition, Like New",Samsung,0,0,0,1999,Super Clone 44,"Gurgaon , Haryana",http://super-clone-44.shopclues.com
Jmax J10 New(Red),JMAX,0,0,0,1009,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Sia Wow Pro  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Blue)",SIA,0,0,0,820,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Jmax POPS 7 Combo of Two Mobiles(Black : Blue),JMAX,0,0,0,1580,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Kechaoda A26  (Dual Sim, 0.66 Inch Display, 800mAh Battery, Pink)",Kechaoda,0,0,0,1079,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Oneme Fm-2 4G  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Blue)",Oneme,0,0,0,1700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Pear Punch  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Blue)",Pear,0,0,0,890,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"KARBONN KX 29 (Dual Sim, 2.4 Inch Display, 3000 Mah Battery) (Black + Grey)",Karbonn,3,0,4.3,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Oneme Fm-2 F33  (Dual Sim, 1.44 Inch Display, 1000mAh Battery, Light Gold)",Oneme,0,0,0,950,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo V 20 (8 GB RAM, 128 GB Storage, Sunset Melody) - Superb Condition, Like New",Vivo,0,0,0,17999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Nokia 105 Plus Double SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player  Red",NOKIA,9,2 Reviews,3.7,1583,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Jmax J80 Combo of Two Mobile(Black Blue :: Black Blue),JMAX,0,0,0,1560,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Oneme Fold Z (Dual Sim, 2 Inch Display, 1050mAh Battery, Gold)",Oneme,1,0,2,1750,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Hotline H79 (Dual Sim, 1100 mAh Battery, 1.8 Inch Display, White)",Hotline,6,0,3,589,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Karbonn Dual Sim K24+ 2.4 Inch (White)_147clone,Karbonn,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Vivo Y85 (Red, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,14,0,3.4,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
Karbonn KX5_175clone,Karbonn,0,0,0,1162,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn KX3 (Black,Red)_151clone",Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Karbonn Jumbo K9 (Black and Red)_166clone,Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105 (Blue)_142clone,NOKIA,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Refurbished Oppo F5 (6GB RAM, 128GB Storage)- Superb Condition, Like New",Oppo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
Nokia 215 4G DS 2020(Cyan),NOKIA,7,1 Review,2.6,3350,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Vivo Y71 (Y71A) (4 GB RAM, 64 GB Storage, Blue) - Superb Condition, Like New",Vivo,0,0,0,6299,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"Karbonn KX3 (Black,Red)_172clone",Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR S1500 (Dual Sim, 2.4 Inch Display, 3000 mAh Battery, Light Green)",MTR,0,0,0,1050,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Jmax Legend 4 Combo of Two(Blue : Blue),JMAX,0,0,0,2100,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Snexian ROCK R6(Blue),Snexian,10,1 Review,2.6,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K24+(Black),Karbonn,4,0,2.8,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K24 Plus(White),Karbonn,0,0,0,1289,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Snexian ROCK R2(Dark Blue),Snexian,2,0,4,1199,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN KX 29(grey blue),Karbonn,2,1 Review,3,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Sia Pro 310C (Dual Sim, 4.5 Cm (1.77 Inch) Display, 1050 Mah Battery, Blue)",SIA,0,0,0,620,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Forme D10(Black  Red),Forme,4,0,3.3,939,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 215 4G DS 2020(Black),NOKIA,3,0,3,3350,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Forme DuosN2(Red, Black)",Forme,6,1 Review,3.2,894,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 110(Black),NOKIA,1,0,1,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 150 (2020) (Cyan)_158clone,NOKIA,0,0,0,2699,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 150 DS 2020(Red),NOKIA,4,0,4.8,2699,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN k310n(Black),Karbonn,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K531(Black  Green),Karbonn,0,0,0,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN KX6(Black + Gun Metal Grey),Karbonn,0,0,0,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 150 TA-1235 DS(Black),NOKIA,1,1 Review,5,2699,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105 DS 2020(Blue),NOKIA,2,0,2.5,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"KARBONN K531(Black, Blue)",Karbonn,1,0,2,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Karbonn K310I (Dual Sim, 1.8 Inch Display, 800 mAh Battery)",Karbonn,27,6 Reviews,3.8,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105(Blue),NOKIA,6,0,3.7,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 6310yellow,NOKIA,0,0,0,3599,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Samsung Guru 1200 Gt-E1200 (Single Sim, 1.52 Inch Display) Superb Condition, Like New",Samsung,16,2 Reviews,2.7,1449,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
KARBONN KX 29(Black + Grey)_234clone,Karbonn,0,0,0,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
MTR MT310 Dual Sim 1.8 inches (4.57 cm) Display Feature Phone,MTR,5843,580 Reviews,3.4,669,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Karbonn K9 Yuvawhite Champagne,Karbonn,2,1 Review,4.5,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Pear P310 Dual Sim 1.8 inches (4.57 cm) Display Feature Phone,Pear,1489,381 Reviews,3.3,629,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
MTR FARARI 2.4 Inches(6.1cm) Display Dual Sim Feature Phone,MTR,650,69 Reviews,3.9,1189,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Forme DuosN2(Black, Navy Blue)",Forme,5,1 Review,3.6,894,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105 Ds 2020black,NOKIA,9,1 Review,4.4,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"ONEME 312 Dual Sim,1.8 Inch Display,850 MaH Battery Mobile Phone",Other,332,54 Reviews,2.8,649,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Apple iPhone 8 (64 GB Storage, Silver) - Superb Condition, Like New",Apple,1,1 Review,2,14999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Vivo Y95 (Red, 6GB RAM, 128GB Storage) (Excellent Condition, Like New)",Vivo,0,0,0,7499,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbisbed) Honor 20i (6GB RAM, 64GB Storage, Red) - Superb Condition, Like New",Honor,0,0,0,7999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Vivo Y71 (Black, 6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,7139,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
